FREQ	CALLSIGN	STATE	CITY	PWR-D	PWR-N	PWR-C	LATITUDE	LONGITUDE	STATUS
730	KEZX	OR	MEDFORD	1000	74		42.3100	-122.8114	
730	WGMF	PA	NANTICOKE	1000	12		41.2194	-75.9911	
730	WPIT	PA	PITTSBURGH	5000	24		40.4828	-79.9919	
730	WLTQ	SC	CHARLESTON	5000	103		32.7733	-80.0156	
730	WLIL	TN	LENOIR CITY	1000	214		35.7700	-84.2797	
730	KKDA	TX	GRAND PRAIRIE	500	500		32.7642	-96.9906	
730	KSVN	UT	OGDEN	1000	66		41.1881	-112.0811	
730	WTNT	VA	ALEXANDRIA	8000	25		38.7453	-77.0994	
730	WMNA	VA	GRETNA	1000	28		36.9253	-79.3306	
730	KULE	WA	EPHRATA	1000	29		47.3169	-119.5628	
730	WJMT	WI	MERRILL	1000	127		45.1792	-89.6389	
740	WMSP	AL	MONTGOMERY	10000	233		32.4217	-86.1642	
740	KIDR	AZ	PHOENIX	1000	292		33.3653	-112.1083	
740	KBRT	CA	COSTA MESA	50000	190		33.8289	-117.6383	
740	KCBS	CA	SAN FRANCISCO	50000	50000		38.1397	-122.5292	
740	KVOR	CO	COLORADO SPRINGS	3300	1500		39.0839	-104.7114	
740	KVFC	CO	CORTEZ	1000	250		37.3494	-108.5414	
740	WYGM	FL	ORLANDO	50000	50000		28.4814	-81.6619	
740	KCIK	HI	KIHEI	5000	5000		20.7917	-156.4669	
740	KMZN	IA	OSKALOOSA	229	10		41.3208	-92.6456	
740	WVLN	IL	OLNEY	250	7		38.7003	-88.0814	
740	WNOP	KY	NEWPORT	2500	30		39.0947	-84.5831	
740	WJIB	MA	CAMBRIDGE	250	5		42.3869	-71.1392	
740	WPAQ	NC	MOUNT AIRY	10000	7	1000	36.5344	-80.5967	
740	KNFL	ND	FARGO	50000	940	7500	46.9747	-96.5033	
740	KATK	NM	CARLSBAD	1000	500		32.4506	-104.2131	
740	WNYH	NY	HUNTINGTON	25000	43		40.8511	-73.4378	
740	KRMG	OK	TULSA	50000	25000		36.0806	-96.2858	
740	WJFP	PA	CHESTER	1000	6		39.8772	-75.4067	
740	WIAC	PR	SAN JUAN	10000	10000		18.3567	-66.2347	
740	WCXZ	TN	HARROGATE	900	7		36.5611	-83.6558	
740	WIRJ	TN	HUMBOLDT	250	16		35.8144	-88.9142	
740	WHMT	TN	TULLAHOMA	250	11		35.3433	-86.2000	
740	KTRH	TX	HOUSTON	50000	50000		29.9658	-94.9422	
740	KCMC	TX	TEXARKANA	680	68		33.4083	-94.0464	
740	WMBG	VA	WILLIAMSBURG	500	7		37.2817	-76.7969	
740	WRPQ	WI	BARABOO	250	6		43.4553	-89.7536	
740	WDGY	WI	HUDSON	5000			44.9681	-92.6669	
740	WRNR	WV	MARTINSBURG	500	21		39.4736	-77.9325	
750	KFQD	AK	ANCHORAGE	50000	50000		61.3383	-150.0342	
750	WSB	GA	ATLANTA	50000	50000		33.8439	-84.2533	
750	WRIK	IL	BROOKPORT	500			37.1419	-88.6494	
750	WNDZ	IN	PORTAGE	15000			41.5636	-87.1550	
750	KKNO	LA	GRETNA	250			29.8875	-90.0842	
750	WBMD	MD	BALTIMORE	800			39.3117	-76.4914	
750	WOUF	MI	PETOSKEY	1000	330		45.3347	-84.9261	
750	KBNN	MO	LEBANON	5000			37.6864	-92.6931	
750	KERR	MT	POLSON	50000	1000		47.6428	-114.1236	
750	WAUG	NC	NEW HOPE	500			35.7911	-78.6194	
750	KMMJ	NE	GRAND ISLAND	10500	10500		41.1347	-97.9939	
750	KSEO	OK	DURANT	220			34.0367	-96.4269	
750	KXTG	OR	PORTLAND	50000	20000		45.4014	-122.4464	
750	WQOR	PA	OLYPHANT	1600			41.4761	-75.4947	
750	KAMA	TX	EL PASO	10000	1000		31.7750	-106.2800	
750	KOAL	UT	PRICE	10000	6800		39.5669	-110.8006	
760	WURL	AL	MOODY	1000			33.5869	-86.4717	
760	KMTL	AR	SHERWOOD	10000			34.8261	-92.2053	
760	KTBA	AZ	TUBA CITY	250	60		36.1317	-111.2497	
760	KGB	CA	SAN DIEGO	5000	50000		32.8425	-117.0250	
760	KDFD	CO	THORNTON	50000	1000		40.0092	-104.9392	
760	WLCC	FL	BRANDON	10000	1000		28.0247	-82.2839	
760	WEFL	FL	TEQUESTA	3000	1500		26.9953	-80.1928	
760	KGU	HI	HONOLULU	10000	10000		21.2947	-157.8636	
760	KCCV	KS	OVERLAND PARK	6000	200		39.0406	-94.5094	
760	WVNE	MA	LEICESTER	25000			42.2492	-72.0781	
760	WVNE	MA	LEICESTER			8600	42.2492	-72.0781	
760	WJR	MI	DETROIT	50000	50000		42.1681	-83.2150	
760	WCIS	NC	MORGANTON	3500			35.7944	-81.7200	
760	WCPS	NC	TARBORO	1000			35.9289	-77.5703	
760	WCHP	NY	CHAMPLAIN	35000	11		44.9456	-73.4300	
760	WORA	PR	MAYAGUEZ	5000	5000		18.1917	-67.1578	
760	WETR	TN	KNOXVILLE	2400			35.9883	-83.8431	
760	WENO	TN	NASHVILLE	1000			36.1411	-86.7564	
770	KCHU	AK	VALDEZ	9700	9700		61.1111	-146.2608	
770	WVNN	AL	ATHENS	7000			34.7506	-86.7994	
770	KCBC	CA	MANTECA	50000	4100		37.7975	-120.8836	
770	WBCN	FL	NORTH FORT MYERS	10000	630		26.7750	-81.8475	
770	WCGW	KY	NICHOLASVILLE	1000			37.8853	-84.5294	
770	KUOM	MN	MINNEAPOLIS	5000			44.9983	-93.1883	
770	WEW	MO	ST. LOUIS	1000			38.6217	-90.0761	
770	KATL	MT	MILES CITY	10000	1000		46.3961	-105.7789	
770	WLWL	NC	ROCKINGHAM	5000			34.9250	-79.7864	
770	KKOB	NM	ALBUQUERQUE	50000	50000		35.2025	-106.6114	
770	KKOB	NM	SANTA FE	230	230		35.6822	-105.9725	
770	WABC	NY	NEW YORK	50000	50000		40.8806	-74.0697	
770	WTOR	NY	YOUNGSTOWN	13000			43.2181	-78.9481	
770	WAIS	OH	BUCHTEL	1000			39.4322	-82.2006	
770	WKFB	PA	JEANNETTE	750			40.2889	-79.7011	
770	KAAM	TX	GARLAND	10000	1000		33.0328	-96.5753	
770	WYRV	VA	CEDAR BLUFF	5000			37.0847	-81.7686	
770	KTTH	WA	SEATTLE	50000	5000		47.3939	-122.4236	
780	KNOM	AK	NOME	25000	14000		64.4878	-165.2994	
780	KAZM	AZ	SEDONA	5000	250		34.8606	-111.8194	
780	KJME	CO	FOUNTAIN	1900	720		38.5186	-104.6008	
780	WBBM	IL	CHICAGO	35000	42000		41.9342	-88.0728	
780	WXME	ME	MONTICELLO	5000	60		46.3417	-67.8178	
780	WEZR	ME	RUMFORD	1000	18		44.5147	-70.5169	
780	WIIN	MS	RIDGELAND	4400			32.3867	-90.1631	
780	WCKB	NC	DUNN	7000	1		35.2833	-78.5969	
780	WWOL	NC	FOREST CITY	10000			35.3506	-81.9011	
780	WJAG	NE	NORFOLK	1000			42.0317	-97.4964	
780	KKOH	NV	RENO	50000	50000		39.6781	-119.8017	
780	KSPI	OK	STILLWATER	250			36.0822	-97.0536	
780	WPTN	TN	COOKEVILLE	1000			36.1633	-85.5247	
780	WAVA	VA	ARLINGTON	12000		9800	38.9764	-77.1144	
790	KCAM	AK	GLENNALLEN	5000	5000		62.1144	-145.5353	
790	WTSK	AL	TUSCALOOSA	5000			33.1881	-87.5897	
790	WTSK	AL	TUSCALOOSA		36		33.1881	-87.5897	
790	KURM	AR	ROGERS	5000			36.3028	-94.1131	
790	KURM	AR	ROGERS		500		36.3028	-94.1131	
790	KOSY	AR	TEXARKANA	1000	23		33.3736	-94.0169	
790	KNST	AZ	TUCSON	5000	500		32.2483	-111.0083	
790	KFPT	CA	CLOVIS	5000	2500		36.8442	-119.6869	
790	KEJY	CA	EUREKA	5000	110		40.8025	-124.1389	
790	KABC	CA	LOS ANGELES	6600	7900		34.0194	-118.3456	
790	WLBE	FL	LEESBURG-EUSTIS	5000	1000		28.8283	-81.7861	
790	WPNN	FL	PENSACOLA	1000	66		30.4525	-87.2406	
790	WAXY	FL	SOUTH MIAMI	5000	5000		25.7567	-80.6394	
790	WQXI	GA	ATLANTA	28000	1000		33.8117	-84.3536	
790	WSFN	GA	BRUNSWICK	500	115		31.1444	-81.5822	
790	WGRA	GA	CAIRO	1000	110		30.9022	-84.2342	
790	KSPD	ID	BOISE	1000	61		43.5658	-116.3369	
790	WRMS	IL	BEARDSTOWN	500	55		40.0031	-90.3975	
790	KXXX	KS	COLBY	5000	24		39.3931	-101.0017	
790	WKRD	KY	LOUISVILLE	5000	1000		38.1928	-85.5206	
790	WSGW	MI	SAGINAW	5000	1000		43.4611	-83.8133	
790	KGHL	MT	BILLINGS	5000	1800		45.8247	-108.4106	
790	WBLO	NC	THOMASVILLE	10000	26		35.9614	-80.0369	
790	KFGO	ND	FARGO	5000	5000		46.7181	-96.8014	
790	KBET	NV	WINCHESTER	1000	300		36.1100	-115.0022	
790	WTNY	NY	WATERTOWN	1000	1000		43.9456	-75.9483	
790	WLSV	NY	WELLSVILLE	1000	41		42.0769	-77.9297	
790	WHTH	OH	HEATH	1000			40.0514	-82.4689	
790	WHTH	OH	HEATH		26		40.0514	-82.4689	
790	KWIL	OR	ALBANY	1000	1000		44.6317	-123.0158	
790	WAEB	PA	ALLENTOWN	3600	1500		40.6603	-75.5139	
790	WPIC	PA	SHARON	1300	58		41.2194	-80.4736	
790	WPRV	RI	PROVIDENCE	5000	5000		41.8342	-71.3656	
790	WVCD	SC	BAMBERG-DENMARK	1000	100		33.3139	-81.0786	
790	WNTC	TN	ASHLAND CITY	2000	35		36.2856	-87.0833	
790	WETB	TN	JOHNSON CITY	5000	72		36.3286	-82.4108	
790	WMC	TN	MEMPHIS	5000	5000		35.1686	-89.8850	
790	KBME	TX	HOUSTON	5000	5000		29.9150	-95.4617	
790	KFYO	TX	LUBBOCK	5000	1000		33.4639	-101.9250	
790	WAMM	VA	MOUNT JACKSON	1000	40		38.7708	-78.6214	
790	WNIS	VA	NORFOLK	5000	5000		37.0736	-76.2919	
790	KGMI	WA	BELLINGHAM	5000	1000		48.7219	-122.4453	
790	KJRB	WA	SPOKANE	4400	34		47.5022	-117.3853	
790	WAYY	WI	EAU CLAIRE	5000	123		44.8297	-91.4467	
800	KINY	AK	JUNEAU	10000	7600		58.3014	-134.4406	
800	WHOS	AL	DECATUR	1000	215		34.5986	-87.0067	
800	WMGY	AL	MONTGOMERY	1000	143		32.4133	-86.2903	
800	KAGH	AR	CROSSETT	240			33.1347	-91.9469	
800	KVOM	AR	MORRILTON	250	40		35.1578	-92.7678	
800	KBFP	CA	BAKERSFIELD	1000	440		35.3456	-118.9925	
800	WLAD	CT	DANBURY	1000	286		41.3742	-73.4464	
800	WPLK	FL	PALATKA	1000	334		29.6519	-81.5922	
800	WJAT	GA	SWAINSBORO	1000	500		32.5819	-82.3561	
800	KXIC	IA	IOWA CITY	1000	199		41.6875	-91.5442	
800	KBRV	ID	SODA SPRINGS	10000	150		42.6442	-111.6114	
800	WKZI	IL	CASEY	250	250		39.3044	-87.9714	
800	WSHO	LA	NEW ORLEANS	1000	233		29.8450	-90.1108	
800	WNNW	MA	LAWRENCE	3000	244		42.6739	-71.1906	
800	KQAD	MN	LUVERNE	500	80		43.6503	-96.1719	
800	WVAL	MN	SAUK RAPIDS	2600	850		45.6050	-94.1392	
800	KREI	MO	FARMINGTON	1000	150		37.7922	-90.4100	
800	WKBC	NC	NORTH WILKESBORO	1000	308		36.1878	-81.1417	
800	WTMR	NJ	CAMDEN		500		39.9092	-75.1000	
800	WTMR	NJ	CAMDEN	5000			39.9092	-75.1000	
800	KQCV	OK	OKLAHOMA CITY	2500	1000		35.4125	-97.6739	
800	KPDQ	OR	PORTLAND	1000	500		45.4775	-122.7503	
800	WCHA	PA	CHAMBERSBURG	1000	196		39.9281	-77.6956	
800	WPEL	PA	MONTROSE	1000	135		41.8544	-75.8639	
800	WPJM	SC	GREER	1000	438		34.9497	-82.2453	
800	WDEH	TN	SWEETWATER	1000	379		35.6136	-84.4592	
800	KDDD	TX	DUMAS	250	8		35.8617	-101.9306	
800	WSVS	VA	CREWE	10000	270		37.1953	-78.1669	
800	WPCA	WI	WAUPACA	5000	500		44.3542	-89.0581	
800	WVHU	WV	HUNTINGTON	5000	185		38.3931	-82.4733	
801	KTWG	GU	AGANA	10000	10000		13.4519	144.7089	
810	WCKA	AL	JACKSONVILLE	50000	500		33.8494	-85.7628	
810	KGO	CA	SAN FRANCISCO	50000	50000		37.5264	-122.1006	
810	KLVZ	CO	BRIGHTON	2200	430		39.8433	-104.9539	
810	WRSO	FL	ORLOVISTA	20000	400		28.5717	-81.4339	
810	WZYN	GA	HAHIRA	2500			30.8747	-83.2517	
810	WYZI	GA	ROYSTON	230			34.2806	-83.1192	
810	WSYW	IN	INDIANAPOLIS	250			39.7256	-86.1856	
810	WEKG	KY	JACKSON	5000			37.5781	-83.4053	
810	WYRE	MD	ANNAPOLIS	250			38.9703	-76.5078	
810	WMJH	MI	ROCKFORD	3600			43.1181	-85.5794	
810	WHB	MO	KANSAS CITY	50000	5000		39.3058	-94.5750	
810	WSJC	MS	MAGEE	50000	500		31.8667	-89.6931	
810	KSWV	NM	SANTA FE	5000	10		35.7014	-105.9661	
810	WGY	NY	SCHENECTADY	50000	50000		42.7922	-74.0122	
810	WEDO	PA	MCKEESPORT	1000			40.3642	-79.8128	
810	WKVM	PR	SAN JUAN	50000	50000		18.3631	-66.1369	
810	WWOS	SC	WALTERBORO	5000			33.1475	-80.5631	
810	KBHB	SD	STURGIS	25000	60		44.4233	-103.4269	
810	WMGC	TN	MURFREESBORO	5000	6		35.8372	-86.4167	
810	KXOI	TX	CRANE	1000	500		31.4775	-102.3400	
810	KYTY	TX	SOMERSET	250	250		29.3133	-98.5081	
810	WPIN	VA	DUBLIN	4200			37.1319	-80.6186	
810	KTBI	WA	EPHRATA	50000		23000	47.3561	-119.4822	
810	WZRK	WI	DODGEVILLE	250	10		42.9194	-90.1350	
810	WJJQ	WI	TOMAHAWK	940	12		45.4906	-89.7261	
820	KCBF	AK	FAIRBANKS	10000	10000		64.8086	-147.4942	
820	WWBA	FL	LARGO	50000	1000		27.9083	-82.7808	
820	WCPT	IL	WILLOW SPRINGS	5800	1500		41.5417	-88.0342	
820	WSWI	IN	EVANSVILLE	250			37.9647	-87.6683	
820	WWFD	MD	FREDERICK	4300	430		39.4117	-77.4722	
820	WBKK	MN	WILTON	10000	750		47.3914	-95.0778	
820	WPGO	NY	HORSEHEADS	4100	850		42.1539	-76.8464	
820	WNYC	NY	NEW YORK	10000	1000		40.7528	-74.1042	
820	WVSG	OH	COLUMBUS	6500	790		39.9092	-83.0567	
820	KWDP	OR	WALDPORT	1000	15		44.4381	-124.0194	
820	WBAP	TX	FORT WORTH	50000	50000		32.6106	-97.1667	
820	KUTR	UT	TAYLORSVILLE	50000	2500	50000	40.3300	-112.0692	
820	WJFN	VA	CHESTER	10000	1000		37.3817	-77.4278	
820	KGNW	WA	BURIEN-SEATTLE	50000	5000		47.4333	-122.4672	
830	KSDP	AK	SAND POINT	1000	1000		55.3503	-160.4706	
830	KDRI	AZ	TUCSON	50000	1000		32.4442	-111.0908	
830	KNCO	CA	GRASS VALLEY	5000	5000		39.2150	-121.0133	
830	KLAA	CA	ORANGE	50000	20000		33.9286	-117.6158	
830	WACC	FL	HIALEAH	4100	1000		25.7728	-80.4211	
830	KHVH	HI	HONOLULU	10000	10000		21.3239	-157.8755	
830	KGLA	LA	NORCO	5000	750		30.0500	-90.3781	
830	WCRN	MA	WORCESTER	50000	50000		42.2472	-71.9311	
830	WMMI	MI	SHEPHERD	1000			43.5617	-84.7500	
830	WCCO	MN	MINNEAPOLIS	50000	50000		45.1778	-93.3486	
830	WTRU	NC	KERNERSVILLE	50000	10000		36.1994	-80.2069	
830	WKTX	OH	CORTLAND	1000			41.4156	-80.7303	
830	WEEU	PA	READING	20000	6000		40.5150	-76.1233	
830	WQZQ	TN	GOODLETTSVILLE	2000			36.2728	-86.7158	
830	WUMY	TN	MEMPHIS	3000			35.1169	-90.0164	
830	KUYO	WY	EVANSVILLE	25000		9200	42.8714	-106.2036	
840	KPEN	AK	KENAI	5000	1900		60.5106	-151.2700	
840	WBHY	AL	MOBILE	10000			30.7639	-88.1100	
840	KMPH	CA	MODESTO	5000	5000		37.7094	-120.7261	
840	WRYM	CT	NEW BRITAIN	1000	125		41.6861	-72.7297	
840	WPGS	FL	MIMS	1000			28.7389	-80.8839	
840	WHGH	GA	THOMASVILLE	10000			30.7983	-83.9394	
840	WHAS	KY	LOUISVILLE	50000	50000		38.2611	-85.4286	
840	KWDF	LA	BALL	8000			31.3778	-92.4742	
840	WKDI	MD	DENTON	1000			38.8981	-75.8528	
840	KTIC	NE	WEST POINT	5000			41.7842	-96.6794	
840	KJFA	NM	BELEN	1800	30		35.0086	-106.7144	
840	KXNT	NV	NORTH LAS VEGAS	50000	25000		36.3981	-114.9158	
840	KKNX	OR	EUGENE	1000	170		44.0817	-123.1094	
840	KSWB	OR	SEASIDE	1000	500		45.9819	-123.9172	
840	WVPO	PA	STROUDSBURG	250			40.9739	-75.1953	
840	WXEW	PR	YABUCOA	5000	1000		18.0494	-65.8686	
840	WCEO	SC	COLUMBIA	50000			34.2117	-80.8347	
840	KVJY	TX	PHARR	5000	1000		26.3167	-98.1044	
840	WKTR	VA	EARLYSVILLE	8200			38.2658	-78.4147	
840	KMAX	WA	COLFAX	10000	280		46.9139	-117.3244	
850	KICY	AK	NOME	50000	50000	50000	64.4883	-165.3120	
850	WXJC	AL	BIRMINGHAM	50000	1000		33.6236	-86.7458	
850	KOA	CO	DENVER	50000	50000		39.5061	-104.7658	
850	WAXB	CT	RIDGEFIELD	2500			41.2908	-73.4878	
850	WRUF	FL	GAINESVILLE	5000	5000		29.6428	-82.4203	
850	WFTL	FL	WEST PALM BEACH	50000	20000		26.5417	-80.7417	
850	WPTB	GA	STATESBORO	1000	1000		32.4656	-81.8322	
850	KHLO	HI	HILO	5000	5000		19.6967	-155.0514	
850	WEEI	MA	BOSTON	50000	50000		42.2781	-71.2672	
850	WGVS	MI	MUSKEGON	1000	1000		43.1347	-86.2614	Silent
850	WQRM	MN	DULUTH	50000		14000	46.6553	-92.2111	
850	KFUO	MO	CLAYTON	5000			38.6389	-90.3158	
850	WLRC	MS	WALNUT	940			34.9461	-88.8789	
850	WKIX	NC	RALEIGH	10000	5000		35.8011	-78.8142	
850	WYLF	NY	PENN YAN	1000	45		42.6614	-77.1206	
850	WKNR	OH	CLEVELAND	50000	4700		41.3167	-81.7308	
850	WKGE	PA	JOHNSTOWN	10000	10000		40.1817	-78.8889	
850	WABA	PR	AGUADILLA	5000	1000		18.4006	-67.1575	
850	WKVL	TN	MARYVILLE	1000			35.7613	-83.9825	
850	KJON	TX	CARROLLTON	5000			33.2783	-96.8211	
850	KEYH	TX	HOUSTON	10000	185		29.6553	-95.6719	
850	WTAR	VA	NORFOLK	50000	25000		37.0600	-76.6906	
850	KHHO	WA	TACOMA	10000	1000		47.2322	-122.3894	
860	KWRF	AR	WARREN	250	55		33.6331	-92.0642	
860	KOSE	AR	WILSON	1000	21		35.6842	-89.9825	Silent
860	KNAI	AZ	PHOENIX	940	1000		33.4206	-112.1269	
860	KTRB	CA	SAN FRANCISCO	50000	50000		37.5928	-121.7742	
860	WGUL	FL	DUNEDIN	5000	1500		27.9986	-82.7003	
860	WAEC	GA	ATLANTA	5000	500	2500	33.7292	-84.3219	
860	WDMG	GA	DOUGLAS	5000	5000		31.5064	-82.8194	
860	KWPC	IA	MUSCATINE	250	8		41.4428	-91.0758	
860	WMRI	IN	MARION		500		40.5533	-85.6458	
860	WMRI	IN	MARION	1000			40.5533	-85.6458	
860	KKOW	KS	PITTSBURG	10000	5000		37.4128	-94.6378	
860	WSON	KY	HENDERSON	500	500		37.8531	-87.5367	
860	WSBS	MA	GREAT BARRINGTON	2700	4	250	42.2147	-73.3453	
860	WFSI	MD	BALTIMORE	2500	66		39.3119	-76.4906	
860	KNUJ	MN	NEW ULM	1000	5		44.2861	-94.4306	
860	WFMO	NC	FAIRMONT	1000	12		34.5175	-79.1053	
860	WACB	NC	TAYLORSVILLE	250	8		35.9325	-81.1719	
860	KPAM	OR	TROUTDALE	50000	15000		45.6467	-122.5136	
860	WAOB	PA	MILLVALE	1000	830		40.4908	-79.9819	
860	WWDB	PA	PHILADELPHIA	10000			40.1544	-75.3692	
860	WLBG	SC	LAURENS	1000	12		34.5036	-82.0183	
860	WTZX	TN	SPARTA	950	10		35.9544	-85.4769	
860	KFST	TX	FORT STOCKTON	250	250		30.8769	-102.8917	
860	KPAN	TX	HEREFORD	250	231		34.7925	-102.4292	
860	KSFA	TX	NACOGDOCHES	1000	175		31.5267	-94.6581	
860	KONO	TX	SAN ANTONIO	5000	900		29.4431	-98.4178	
860	KKAT	UT	SALT LAKE CITY	10000	196	3000	40.7131	-111.9314	
860	WEVA	VA	EMPORIA	1000			36.6989	-77.5486	
860	WNOV	WI	MILWAUKEE	250	5		43.0722	-87.9519	
860	WOAY	WV	OAK HILL	10000	11	5000	37.9583	-81.1508	
870	WQRX	AL	VALLEY HEAD	10000		4700	34.5556	-85.6200	
870	KRLA	CA	GLENDALE	50000	3000		34.1369	-118.2261	
870	KJMP	CO	PIERCE	1200	320		40.6069	-104.6886	
870	WTIM	IL	ASSUMPTION	500			39.4872	-88.9586	
870	WMTL	KY	LEITCHFIELD	500			37.5111	-86.2875	
870	WWL	LA	NEW ORLEANS	50000	50000		29.8372	-90.1319	
870	WLVP	ME	GORHAM	10000	1000		43.6628	-70.4947	
870	WKAR	MI	EAST LANSING	10000			42.7061	-84.4753	
870	KPRM	MN	PARK RAPIDS	50000	2500		46.9050	-95.0178	
870	KAAN	MO	BETHANY	930			40.2564	-94.1564	
870	WTCG	NC	MOUNT HOLLY	5000			35.2736	-80.8611	
870	KLSQ	NV	WHITNEY	5000	430		35.9764	-114.9508	
870	WHCU	NY	ITHACA	5000	1000		42.3631	-76.6061	
870	WQBS	PR	SAN JUAN	5000	5000		18.3522	-66.2017	
870	WPWT	TN	COLONIAL HEIGHTS	10000			36.4611	-82.4533	
870	KFJZ	TX	FORT WORTH	1000			32.6008	-97.2558	
870	WFLO	VA	FARMVILLE	1000			37.3264	-78.3858	
870	KFLD	WA	PASCO	10000	250		46.2281	-119.1256	
880	WAMI	AL	OPP	1000			31.3083	-86.2569	Silent
880	KLRG	AR	SHERIDAN	50000		31000	34.6933	-92.3058	
880	KLRG	AR	SHERIDAN		220		34.3058	-92.3850	
880	KKMC	CA	GONZALES	10000	10000		36.5628	-121.4347	
880	WXBN	FL	SWEETWATER	4000	5000		25.7489	-80.5472	
880	KHCM	HI	HONOLULU	2000	2000		21.2947	-157.8636	
880	WIJR	IL	HIGHLAND	1700	160		38.7564	-89.6550	
880	KJJR	MT	WHITEFISH	10000	500		48.3956	-114.3197	
880	WRRZ	NC	CLINTON	1000			34.9778	-78.3042	
880	WPEK	NC	FAIRVIEW	5000			35.5467	-82.4708	
880	WPIP	NC	WINSTON-SALEM	1800			36.0439	-80.1819	
880	KRVN	NE	LEXINGTON	50000	50000		40.5158	-99.3964	
880	KHAC	NM	TSE BONITO	10000	430		35.6447	-109.0203	
880	WCBS	NY	NEW YORK	50000	50000		40.8597	-73.7858	
880	WRFD	OH	COLUMBUS-WORTHINGTON	23000		6100	39.9419	-83.0222	
880	KWIP	OR	DALLAS	5000	1000		44.9292	-123.2894	
880	KCMX	OR	PHOENIX	1000	1000		42.3100	-122.8114	
880	WYKO	PR	SABANA GRANDE	1000	500		18.0725	-66.9517	
880	WMDB	TN	NASHVILLE	2500	2		36.2119	-86.8192	
880	KJOZ	TX	CONROE	10000	1000		30.2939	-95.4319	
880	WSLK	VA	MONETA	900			37.1667	-79.6306	
880	KIXI	WA	MERCER ISLAND/SEATTL	50000	10000		47.5831	-122.1811	
880	WMEQ	WI	MENOMONIE	10000	210		44.8456	-91.8458	
890	KBBI	AK	HOMER	10000	10000		59.6706	-151.4439	
890	WYAM	AL	HARTSELLE	2500			34.5667	-86.9128	
890	KIHC	CA	ARROYO GRANDE	5000	5000		35.1456	-120.5208	
890	KVMX	CA	OLIVEHURST	10000	270		38.5081	-121.5794	
890	KCEG	CO	FOUNTAIN	5000	580		38.5186	-104.6008	
890	WJTP	GA	LITHIA SPRINGS	5000			33.7608	-84.4783	
890	KYWN	ID	MERIDIAN	50000	250		43.5494	-116.4106	
890	WLS	IL	CHICAGO	50000	50000		41.5558	-87.8483	
890	WAMG	MA	DEDHAM	25000	6000		42.2472	-71.4253	
890	KMVG	MO	GLADSTONE	960			39.1844	-94.4578	
890	WHJA	MS	LAUREL	10000		10000	31.5247	-89.2419	
890	WHNC	NC	HENDERSON	1000			36.3356	-78.3697	
890	KQLX	ND	LISBON	1800			46.6150	-97.1322	
890	KTLR	OK	OKLAHOMA CITY	1000			35.5664	-97.4744	
890	WFKJ	PA	CASHTOWN	890			39.8831	-77.3453	
890	WFAB	PR	CEIBA	250	250		18.2044	-65.7111	
890	WBAJ	SC	BLYTHEWOOD	50000		8500	34.1086	-81.0744	
890	KVOZ	TX	DEL MAR HILLS	10000	1000		27.5492	-99.3725	
890	KTXV	TX	MABANK	20000			32.2869	-95.9775	
890	KTXV	TX	MABANK		250		32.2869	-95.9775	
890	KDXU	UT	ST. GEORGE	10000	10000		37.0681	-113.5189	
890	WKNV	VA	FAIRLAWN	10000			37.1319	-80.6186	
900	KZPA	AK	FORT YUKON	5000	5000		66.5567	-145.2011	
900	WATV	AL	BIRMINGHAM	845	158		33.5364	-86.8842	
900	WGOK	AL	MOBILE	1000	380		30.7086	-88.0647	
900	WOZK	AL	OZARK	1000	70		31.4553	-85.6828	
900	KHOZ	AR	HARRISON	1000	62		36.2431	-93.1119	
900	KBIF	CA	FRESNO	1000	500		36.6917	-119.6794	
900	KALI	CA	WEST COVINA	5000	150		34.0300	-117.7264	
900	WJWL	DE	GEORGETOWN	1000	145		38.7072	-75.4053	
900	WSWN	FL	BELLE GLADE	1000	22		26.7119	-80.6831	
900	WMOP	FL	OCALA	2700	23		29.2378	-82.1211	Silent
900	WJTH	GA	CALHOUN	1000	266		34.4611	-84.8956	
900	WYPZ	GA	MACON	2000	145		32.8494	-83.6017	
900	KMVI	HI	KAHULUI	5000	5000		20.7917	-156.4669	
900	KSGL	KS	WICHITA	250	28		37.6925	-97.3817	
900	WFIA	KY	LOUISVILLE	930	162		38.2658	-85.7139	
900	WLSI	KY	PIKEVILLE	3500	125		37.4658	-82.5511	
900	WACA	MD	LAUREL	1900	500		39.0825	-76.8386	
900	WCME	ME	BRUNSWICK	700	26		43.9116	-70.0249	
900	KTIS	MN	MINNEAPOLIS	50000	500		44.9900	-92.9811	
900	KFAL	MO	FULTON	1000	135		38.8661	-91.9542	
900	WYCV	NC	GRANITE FALLS	2500	251		35.7861	-81.4167	
900	WAYN	NC	ROCKINGHAM	1000	297		34.9250	-79.7431	
900	WIAM	NC	WILLIAMSTON	1000	258		35.8575	-77.0428	
900	KJSK	NE	COLUMBUS	1000	65		41.4397	-97.3903	
900	WGHM	NH	NASHUA	910	60		42.7594	-71.4769	
900	WBRV	NY	BOONVILLE	1000	52		43.5131	-75.3628	
900	WABY	NY	WATERVLIET	400	70		42.6892	-73.7936	
900	WCPA	PA	CLEARFIELD	2500	500		41.0422	-78.4483	
900	WURD	PA	PHILADELPHIA	1000	105		39.9172	-75.2217	
900	WNMB	SC	NORTH MYRTLE BEACH	500	500		33.8239	-78.7664	
900	WKXV	TN	KNOXVILLE	1000	258		35.9811	-83.9875	
900	WKDA	TN	LEBANON	5000	136		36.2067	-86.2672	
